norm,agreement,class_corr,type,match,rand,init,seed,class_sim,name
153.30035877322663,1.0,0.8694232861806311,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.36469407313493,1.0,0.8672470076169749,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.59423318068085,1.0,0.8694232861806311,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.7790622939287,1.0,0.8715995647442872,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.74161188098023,1.0,0.8694232861806311,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.16109883935513,1.0,0.8672470076169749,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.24163924991146,1.0,0.8639825897714908,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.3166657607711,1.0,0.8585418933623504,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.28078809818274,1.0,0.8607181719260065,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.0098036074813,1.0,0.8639825897714908,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.76779765382494,1.0,0.8683351468988031,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
156.35216659835578,1.0,0.8574537540805223,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.0294089382822,1.0,0.8672470076169749,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.6695778470616,1.0,0.8683351468988031,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.1404584033886,1.0,0.8552774755168662,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.87903715029083,1.0,0.8618063112078346,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.65647709809105,1.0,0.8737758433079434,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.79725128417724,1.0,0.8628944504896626,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.44054223053305,1.0,0.8661588683351469,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.56474035634838,1.0,0.8618063112078346,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.87249589118377,1.0,0.8596300326441785,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.9117392484959,1.0,0.8639825897714908,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.55129436120035,1.0,0.8607181719260065,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.0261415575783,1.0,0.8683351468988031,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.22532427767936,1.0,0.8694232861806311,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.9640480635891,1.0,0.8443960826985855,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.7121475194426,1.0,0.8650707290533188,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.7776161615307,1.0,0.8618063112078346,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.13719339206918,1.0,0.85310119695321,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.7219696049,1.0,0.8639825897714908,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.56801761837244,1.0,0.8705114254624592,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.0,1.0,0.8607181719260065,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.36469407313493,1.0,0.8661588683351469,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.93462655657808,1.0,0.8607181719260065,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.87903715029083,1.0,0.8759521218715995,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.2710018235674,1.0,0.8683351468988031,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.99673199124223,1.0,0.8781284004352558,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.16004700965587,1.0,0.8541893362350381,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.18289721767243,1.0,0.8661588683351469,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.68267747193852,1.0,0.8705114254624592,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.97385397511562,1.0,0.8628944504896626,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
156.50239614779065,1.0,0.8574537540805223,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.9803909002719,1.0,0.8650707290533188,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.83324245726124,1.0,0.8694232861806311,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.84959927981492,1.0,0.8715995647442872,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.0914759220774,1.0,0.8683351468988031,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.1437233450983,1.0,0.8683351468988031,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.43031194614804,1.0,0.8683351468988031,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
151.65091493294725,1.0,0.8672470076169749,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.0718785407692,1.0,0.8585418933623504,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.87249589118377,1.0,0.8552774755168662,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.18942522250026,1.0,0.8574537540805223,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.97712247261026,1.0,0.8650707290533188,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.26773959317075,1.0,0.8465723612622416,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.82669923805852,1.0,0.8585418933623504,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.49267083479916,1.0,0.8650707290533188,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.40143415235727,1.0,0.8650707290533188,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.9869275461142,1.0,0.8607181719260065,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.95751043999115,1.0,0.8628944504896626,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
153.13719339206918,1.0,0.8694232861806311,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.87249589118377,1.0,0.8607181719260065,whole,True,,True,True,True,"match=True, rand=None, init=True, seed=True, class_sim=True, agreement: 1.00, class_corr: 0.86"
152.9477034806342,1.0,0.6724700761697497,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.95424152340465,1.0,0.6561479869423286,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.08820986607688,1.0,0.6528835690968444,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.9051993883792,1.0,0.6572361262241567,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.3009916795156,1.0,0.6332970620239391,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.7322557739791,1.0,0.6572361262241567,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
155.91023058157538,1.0,0.6430903155603918,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.73833834371774,1.0,0.6311207834602829,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.9803909002719,1.0,0.6430903155603918,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.59361965915122,1.0,0.6343852013057671,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.13392831113555,1.0,0.6528835690968444,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.7121475194426,1.0,0.6387377584330794,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.0947419084013,1.0,0.6594124047878128,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.50245899656832,1.0,0.6485310119695321,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.34275333383056,1.0,0.6409140369967355,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.34275333383056,1.0,0.6420021762785637,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.23837639442672,1.0,0.6528835690968444,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.84632805533798,1.0,0.6550598476605005,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.37861650177967,1.0,0.6441784548422198,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.07841127997116,1.0,0.6561479869423286,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
151.67069591717444,1.0,0.661588683351469,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.9901957643038,1.0,0.6463547334058759,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.42098943756034,1.0,0.6528835690968444,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.07514494521962,1.0,0.6550598476605005,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.3745385554949,1.0,0.6648531011969532,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.40012787718558,1.0,0.6561479869423286,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.88230767489088,1.0,0.6474428726877041,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.63332978647935,1.0,0.6485310119695321,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.17963311093285,1.0,0.6496191512513602,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.40469353966978,1.0,0.6550598476605005,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.2481647524694,1.0,0.6474428726877041,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.47638254793472,1.0,0.6322089227421109,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.0947419084013,1.0,0.6583242655059848,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.09800782505303,1.0,0.6517954298150164,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.4768353463221,1.0,0.6409140369967355,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.57586020839867,1.0,0.6398258977149075,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.1437233450983,1.0,0.6605005440696409,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.2155344604456,1.0,0.6517954298150164,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.3297101021195,1.0,0.6550598476605005,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.8953890737062,1.0,0.6692056583242655,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.20179256333776,1.0,0.6539717083786725,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.0947419084013,1.0,0.6517954298150164,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.16657598836633,1.0,0.6550598476605005,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.0294089382822,1.0,0.6452665941240479,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.21879780235844,1.0,0.6289445048966268,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
155.8941948887129,1.0,0.6605005440696409,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.2122710490253,1.0,0.6474428726877041,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.17963311093285,1.0,0.6517954298150164,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.6957759730111,1.0,0.6289445048966268,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.7776161615307,1.0,0.6398258977149075,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.05881222588917,1.0,0.6670293797606094,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.2113952309498,1.0,0.6365614798694232,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.55989269286053,1.0,0.6539717083786725,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.55163060419906,1.0,0.6507072905331882,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.33297796690243,1.0,0.6517954298150164,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.93135715084725,1.0,0.6441784548422198,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.26899884494046,1.0,0.6605005440696409,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.7939789389621,1.0,0.6517954298150164,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.18942522250026,1.0,0.6539717083786725,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.13719339206918,1.0,0.6507072905331882,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.44054223053305,1.0,0.6365614798694232,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.44705927452634,1.0,0.6311207834602829,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.2859153040753,1.0,0.6332970620239391,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.0914759220774,1.0,0.6561479869423286,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.11107079502776,1.0,0.6594124047878128,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.11433636338563,1.0,0.6746463547334058,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.02287410710858,1.0,0.6376496191512514,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.2155344604456,1.0,0.6332970620239391,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.8397853963424,1.0,0.6507072905331882,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
152.7448853480862,1.0,0.6409140369967355,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.26447729333762,1.0,0.6441784548422198,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.14096195425466,1.0,0.6496191512513602,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
156.19218930535547,1.0,0.6583242655059848,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.30688177638993,1.0,0.6354733405875952,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.37535656030275,1.0,0.6507072905331882,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
153.08494374039532,1.0,0.6398258977149075,whole,True,,True,True,False,"match=True, rand=None, init=True, seed=True, class_sim=False, agreement: 1.00, class_corr: 0.65"
